id,predicted_price
9284801100,315017.0
1965200075,619555.0
847100047,575183.0
4038700720,541483.0
6815100085,776295.0
2508000020,282923.0
255520180,646813.0
6822100750,608785.0
869700050,329195.0
1775801405,596097.0
6600400090,220880.0
7202330270,442676.0
1683400165,791106.0
2625069070,971771.0
7625702440,414123.0
3388000640,245322.0
1899400365,277350.0
6899990200,793200.0
5569700020,773132.0
986000045,283824.0
3293700221,292080.0
3764800250,359902.0
2291400566,341988.0
4219401236,1502887.0
4239400840,174089.0
7211400990,208181.0
7696500280,200861.0
7215721070,525475.0
3204850140,366534.0
4322200220,659557.0
2566300100,1089411.0
1944900090,446082.0
6648500390,287671.0
7385300020,720661.0
1704900135,374811.0
2877100655,740483.0
2726079098,589742.0
7625703800,522253.0
318300040,476233.0
7922800190,515264.0
2023049361,201392.0
8946400210,461814.0
6071600450,535065.0
4343800100,405887.0
1443300140,315041.0
1024039001,831005.0
2767704860,631888.0
7234600851,661838.0
644200065,829659.0
7784400035,683446.0
3826000560,200417.0
9272202260,479350.0
263000253,456586.0
3621059043,561363.0
240000130,492785.0
1352300120,205985.0
7849200861,311758.0
2487700130,540703.0
1796100140,285024.0
7234601221,589130.0
8651710190,473557.0
2916200091,568720.0
1232000915,548808.0
1545801970,280202.0
3211200420,334121.0
7686204675,198185.0
3141600210,190258.0
3959401284,510550.0
2113700825,270270.0
3876000710,384546.0
522069022,543070.0
3214200070,365826.0
1221039156,319431.0
259600790,435270.0
785000040,458333.0
8138870470,533985.0
2596300035,312625.0
540100057,1500785.0
3073500045,524719.0
5363200266,406811.0
8682261650,521579.0
3224510080,808981.0
3211270160,419990.0
9269200520,218526.0
293810190,490144.0
4197400043,321750.0
3026079031,337810.0
5332200405,1010882.0
2473411210,298405.0
9268200315,539198.0
8123500050,628509.0
3221069091,441586.0
2485000165,603339.0
4058800215,486666.0
1926059039,827979.0
2533300680,880992.0
3343903640,356186.0
5700003705,1381278.0
2023049372,377295.0
4058800830,485103.0
3333002302,453063.0
2944500340,294322.0
1982200790,540711.0
8929000270,532476.0
8122101440,262359.0
7525530470,781695.0
9332800020,647982.0
3878900525,238418.0
5420300210,249007.0
9232900165,331868.0
6414100026,400390.0
3013300660,786914.0
7954300120,628539.0
1081200360,335504.0
2877102345,479809.0
2202500255,465077.0
7984400050,211472.0
9558020380,442831.0
7812801850,203697.0
8944460020,389644.0
2306400040,626336.0
8649400410,350133.0
7889602020,235257.0
2041000025,564446.0
871001484,619760.0
2767602141,521286.0
3630180470,812219.0
2769602140,478477.0
2473250280,318429.0
5422560660,530168.0
3756600240,368745.0
8651600160,759059.0
7202300540,827916.0
8961950250,408633.0
3303000130,434994.0
798000062,267301.0
1695900150,865663.0
1604730150,540433.0
4136930310,346600.0
8835401250,1367556.0
8665900328,384844.0
9262800255,256928.0
1853080570,893952.0
5556300114,807879.0
9517200290,440142.0
4037200295,479583.0
7417100123,397756.0
2620069077,219232.0
7922720040,617307.0
558100090,537289.0
257000037,256362.0
3319500385,496594.0
9297301520,352503.0
3580900090,338694.0
1321039076,172189.0
7227801581,295423.0
9407001620,305173.0
2130400150,315670.0
2312400200,249767.0
4046700210,387864.0
1193000480,967923.0
1492800296,554907.0
3013300017,489705.0
3630240140,605737.0
1049010390,334758.0
9320900420,170963.0
4315700060,406382.0
2591010290,332738.0
323089085,683871.0
6600400270,210278.0
2919701105,485929.0
7202360670,839877.0
8927600100,820451.0
3211700045,621948.0
4027701326,461794.0
1601600195,282451.0
7853280350,773058.0
3629970130,725376.0
7203120020,805185.0
9542900190,367951.0
8035350120,510411.0
1238501184,1061824.0
251200240,466140.0
8945300200,185304.0
2162000160,1224775.0
5466310060,190131.0
1239400064,899620.0
5205000020,323198.0
1720800305,735825.0
7280300375,536127.0
2095800400,453812.0
7852010950,547377.0
1428001160,531105.0
9528104910,692642.0
8644210470,848648.0
7923300310,520075.0
254000100,668487.0
1931300688,505051.0
7007700030,438591.0
422049178,227720.0
422069067,442022.0
2923049393,396313.0
930000305,456545.0
2461900448,478969.0
2610100020,274436.0
2895550050,243342.0
7701700040,267000.0
2460900020,506763.0
9827700105,552174.0
1005000240,308051.0
7200001254,509374.0
866400040,531189.0
305000170,667390.0
2260800110,958940.0
3442000127,688319.0
5253300437,455083.0
7576700150,1109391.0
5469501410,475803.0
5104531120,647077.0
723049434,327962.0
622069006,1269443.0
2517101200,309976.0
8159620160,231727.0
5561300640,399232.0
3317010130,218202.0
4364200250,401769.0
8732300060,672537.0
5603700025,751532.0
3585900190,988258.0
3996900575,253013.0
8731801260,229892.0
3810000860,336436.0
5700003585,2011712.0
6332000050,448774.0
9286100250,434192.0
9471201110,980142.0
9290800050,613807.0
7300200400,648182.0
526069024,915894.0
1454600156,831980.0
3904980360,520577.0
2626119062,307017.0
8651730290,411935.0
7611200195,684475.0
1919800260,606686.0
6632900354,297309.0
3972900195,329391.0
5151600170,312647.0
7016000440,447827.0
871000435,751361.0
9578060540,508171.0
2332700060,819470.0
766000240,262998.0
4363700200,298619.0
7100000250,323609.0
2781250560,234158.0
2781250100,354524.0
5419800220,256932.0
7147600245,252102.0
2926069083,888985.0
6189200125,727388.0
9542830160,295882.0
5152200020,276006.0
9412900045,448387.0
6600410480,183353.0
6979970080,549046.0
5636010280,286087.0
1732801300,892875.0
5561401530,527301.0
9578500510,368055.0
7304300906,318161.0
1223089077,560098.0
721049207,274551.0
8691330310,818628.0
1523069204,490217.0
3188100105,603571.0
6608500290,371920.0
2891400410,358507.0
7663700551,317097.0
5413200140,251412.0
425069139,626597.0
6713700155,353351.0
2767603505,497271.0
7789000080,275496.0
9211500620,227142.0
3750604417,188265.0
7922800320,538180.0
1471620240,371721.0
2222059052,369613.0
9551200270,1034945.0
2767603160,582731.0
9406710060,397883.0
8929000250,386199.0
5538300120,421523.0
2223069120,440825.0
1652500060,1843404.0
8564500240,412125.0
3629700120,620762.0
3943600070,427181.0
4171200025,277787.0
2425049063,4480952.0
9828701650,410394.0
3581000340,345885.0
8100900015,378225.0
2125059161,1113574.0
304000380,215837.0
8146200070,1441169.0
686530170,571980.0
2917200645,420046.0
9547200530,712866.0
2122059199,365245.0
1150000740,646823.0
5706200060,307858.0
9265410010,222392.0
4083800555,490854.0
6152900332,384102.0
2520900301,220500.0
9828200790,535763.0
1657530180,297172.0
7471900045,246573.0
9828200460,467782.0
1775900140,440131.0
6139800430,436649.0
7214400005,496171.0
5332200026,571373.0
9510970300,806088.0
2540830020,439988.0
3392100140,192833.0
1326069191,358837.0
2125059112,996070.0
859000022,342519.0
8854100350,693203.0
121059007,223292.0
7977201707,518083.0
3859900060,2972000.0
8815400735,755191.0
705700530,342495.0
6600780130,367627.0
6378500105,399897.0
8143000310,459428.0
2877102330,675197.0
3526039074,621580.0
2115510300,271150.0
3024059014,2415567.0
2141330360,584683.0
546000400,472755.0
2071500011,418789.0
7972000240,211352.0
7016200460,440430.0
6204200180,450175.0
1552100135,1131514.0
88000173,443070.0
2581900235,694496.0
9211500560,223835.0
621069218,418767.0
1321970240,289454.0
798000630,293241.0
421000285,251521.0
2824600180,803573.0
3832051140,332246.0
1237500105,716059.0
8802400906,283040.0
3166900270,417830.0
3682000060,387368.0
5469700020,282962.0
1245001820,612964.0
9547205660,603405.0
7974700122,737332.0
7550801225,558772.0
1099950050,707861.0
1402900460,316364.0
7636800041,1244099.0
2115720270,269259.0
8651441750,197255.0
3904100035,306417.0
8815400020,655521.0
3303860590,475327.0
5427110040,1086284.0
1782000160,327690.0
6204420290,484249.0
3995700245,299573.0
7955040130,474674.0
1442880650,521854.0
8833510230,938549.0
7283900551,451995.0
4396000180,264881.0
7504021310,692804.0
322059264,309426.0
3654800040,275526.0
2767704777,556641.0
3278602190,368260.0
3236500220,528654.0
3410600100,295607.0
629410180,766255.0
3352402250,169682.0
4363700304,368953.0
7237550130,1232790.0
9808590210,1120631.0
8074200175,275341.0
3463400330,422731.0
6306400140,866243.0
8564950250,533807.0
5381000070,220958.0
9826700697,521813.0
8132700190,456253.0
7943000020,184842.0
9547204675,610686.0
4112100101,440528.0
727500030,631648.0
114101426,396397.0
9274202005,739647.0
1193000380,875731.0
3039000020,484983.0
7852170130,661666.0
2624079010,607413.0
4137010540,290902.0
7576200012,1012054.0
1138020020,347712.0
3969300030,201927.0
898000200,207711.0
5153100030,303432.0
5104532030,494109.0
4406000050,227419.0
9274203390,615627.0
8682290360,472171.0
6928600330,261130.0
4139680070,901269.0
6844702690,464468.0
2154970020,2047522.0
4385701285,1154958.0
2426059071,593305.0
2867300160,479862.0
9512500720,537049.0
1773101020,342639.0
8687800100,292649.0
3627800050,1665543.0
1604600227,318122.0
3300701170,419646.0
9250900111,465035.0
7015200790,636167.0
1311100490,234740.0
2469000010,865700.0
1982201596,567688.0
1862700290,351313.0
2586800270,231454.0
9528102772,490173.0
5490210200,439399.0
6669080020,476518.0
179003055,213747.0
1860600535,971204.0
1592000130,600991.0
3905040170,551036.0
9320500080,249729.0
9276200850,533073.0
224069114,676273.0
2260000340,577859.0
5096300130,419552.0
3432500215,377116.0
2600000050,695451.0
8856003839,233555.0
2492200435,384690.0
7855900110,1152329.0
6806100250,316770.0
2770603523,547292.0
1370800515,1817674.0
2726049150,466955.0
1226059161,593388.0
1068000375,2916457.0
9528104109,447704.0
5126310060,507905.0
1951820070,541742.0
1545805980,383434.0
9464700340,905408.0
4319200675,802646.0
7518500885,567935.0
7852020620,509932.0
869700370,336215.0
8643000190,266331.0
8902000267,552432.0
7972602435,279094.0
2050100210,864991.0
6705120540,498600.0
2767601390,625215.0
4141000490,1129598.0
9345400350,763143.0
3222079162,326731.0
7789000120,248339.0
6646200770,689867.0
6666800180,834676.0
1725800280,473645.0
6117500460,1087712.0
5470100220,230473.0
5457300478,534340.0
7550800195,592972.0
7787050180,568497.0
6204430250,529288.0
7640400250,490217.0
624110920,761741.0
3629920140,410896.0
7173700518,648314.0
3210200395,235178.0
2473480560,404438.0
2623089141,525476.0
1423800080,223264.0
2076400050,303425.0
3832060120,325513.0
7702600930,427472.0
5101404555,396778.0
3723800415,433594.0
3356403400,214060.0
9214400125,533129.0
1797500530,534632.0
9551201660,1079512.0
3878900815,378161.0
1760650280,328600.0
5466410030,252119.0
6388930620,644018.0
2331300395,792612.0
9412700160,285707.0
871001611,629949.0
3142600120,572207.0
3995700220,340890.0
2310000280,293840.0
8039900400,392068.0
7504021510,684135.0
1959700445,1536290.0
1556200155,676518.0
3629960590,401641.0
259000240,437905.0
662440020,416977.0
3123049142,563179.0
321100260,813314.0
6840701095,582984.0
3738900165,399209.0
4427100130,355361.0
9238500100,459443.0
6145601810,357394.0
2570300090,384064.0
4017600010,493462.0
1005000220,362347.0
1257202120,543565.0
9527000490,480793.0
8691400080,689310.0
1726069084,419509.0
248000240,198715.0
6113400046,345428.0
2130702350,357681.0
920069052,261129.0
6071300160,534856.0
1623049041,141911.0
9268200285,341774.0
1843100520,363973.0
2887700826,599680.0
9122000385,561032.0
9475700220,367723.0
2804600005,752275.0
2896400300,398805.0
5015000180,777376.0
3630220180,808016.0
8832900780,475057.0
1568100300,504382.0
8718500610,405022.0
4147200140,1005715.0
1973700030,962556.0
8862000075,161912.0
9320990110,279660.0
1151100035,419614.0
2011000010,240864.0
1651500060,1009623.0
446000190,780783.0
2344300220,911415.0
523049195,216416.0
9191200015,682023.0
7942601410,776610.0
7137800300,204145.0
7853300280,516756.0
6654700240,326968.0
569000050,581956.0
3584000180,229112.0
2026079055,333414.0
8898700880,282449.0
5075400150,613805.0
8731981360,350726.0
4222500020,218637.0
7996720050,567857.0
4077800094,584678.0
6446200365,652500.0
2824089053,508835.0
1311800220,223476.0
3522049063,678717.0
1721801280,202547.0
6131600240,198031.0
7202310040,621549.0
1123059125,588198.0
646910160,248824.0
5630500005,397231.0
3342100785,335007.0
9547205610,626572.0
1773100123,313799.0
3353400092,309665.0
217500015,379097.0
3649100031,416929.0
7896300150,283716.0
623049185,224398.0
1773100430,349763.0
1781500220,759137.0
3395380200,235973.0
2424059170,2680881.0
4389200765,1577737.0
1543000060,496084.0
6154900005,599109.0
2902200240,496078.0
1442880640,522897.0
8562770490,566361.0
2768300655,613676.0
3432501315,307757.0
5035300570,727747.0
3626039028,392722.0
3876540780,237273.0
327000100,1091915.0
7551300065,493281.0
1312920060,249266.0
2215901230,264867.0
6306800010,450835.0
2767700022,490100.0
5589900610,518038.0
4320200020,687651.0
5249804655,642734.0
9238500480,475259.0
3885806565,1171587.0
7905200205,484073.0
5727500102,323343.0
3585220070,364353.0
2078500210,597298.0
1839920050,384938.0
534000080,313082.0
856000255,567498.0
4141010110,1475337.0
9558040820,568427.0
7768700315,1222140.0
2796100640,274704.0
1922059010,219365.0
3448000542,289643.0
3883100220,294379.0
7237301210,277631.0
3893100456,895752.0
9578501110,366969.0
6145601995,400507.0
4024100120,307168.0
8899000050,347464.0
3396820010,577027.0
6749700117,375037.0
1954400060,520100.0
3303970100,804801.0
2540850070,450271.0
3797000745,485130.0
7883603700,258850.0
3438501452,451636.0
3530210260,687022.0
3598600049,166705.0
731500170,370247.0
7129304375,196360.0
263000006,417879.0
7212660560,313917.0
1112700010,406722.0
3420069060,603053.0
2473000470,417176.0
8691390980,720038.0
6184700100,428301.0
4476400275,376625.0
2968801240,271435.0
1529300160,417940.0
7640400070,619441.0
7016100380,429668.0
2172000890,444099.0
4035900015,746549.0
9528104660,956787.0
507100005,363434.0
2783100160,394713.0
3629921140,834821.0
1099750610,241309.0
1330300451,1152679.0
2757000030,824258.0
